Sample_Kit_ID,Sample_ID,Date,Median_Time_Unix,Median_Time_Local,Local_Timezone,Mean_DO_mg_per_L,DO_sd,Mean_DO_percent_saturation,DO_percent_saturation_sd,Mean_Temp_Deg_C,Temp_sd,Respiration_Rate_mg_DO_per_L_per_H,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,Type,Respiration_R_Squared,Respiration_R_Squared_Adj,Respiration_p_value,Total_Incubation_Time_Min,Number_Points_In_Respiration_Regression,Number_Points_Removed_Respiration_Regression,DO_Concentration_At_Incubation_Time_Zero,Site_ID,Sample_Latitude,Sample_Longitude,MiniDot_Latitude,MiniDot_Longitude,MiniDot_Start_Time,MiniDot_End_Time,MiniDot_ID,pH,Contact_First_Name,Contact_Last_Name,Organization,Email,Site_Name,Stream_Name,City,State,Country,Weather,Intermittent_or_Perennial,General_Vegetation,Hydrogeomorphology,River_Gradient,MiniDot_Sediment,Water_Temperature,Water_Depth_cm,Depositional_Type,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,Sediment_Collection_Depth_cm,MiniDot_Notes,Additional_Sampling_Notes,Hydrograph_Online,Hydrograph_Other,Water_volume_Flag,Notes
CM_010,CM_010-1,2022-06-06,1654533720,11:42:00,Eastern Standard Time (UTC-5),6.36,0.07,77.85,1.05,25.62,0.11,-1.79,-6.64,Measured_10mL,0.992,0.991,0.00116144430240077,90,7,1,9.01333333333333,MP-100670,33.666607,-79.8466751,33.666607,-79.8466751,10:54:00,12:15:00,164227,6.5,Carl,Trettin,USDA Forest Service,carl.c.trettin@usda.gov,N/A,Black River,Kingstree,South Carolina,USA,"Sunny, Few clouds",Perennial,Broadleaf deciduous tree,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Sand,25.3,40,Inside bend of stream,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,Sensor sitting 10 cm above bottom of stream on rock with second rock holding in place; coordinates of sensor from Google Maps,"“Black River” drains coastal plain; high DOC, sandy sediments, no coarse fragments, algae visible in sediments, no aquatic vegetation, bottomland hardwoods in floodplain",https://water.weather.gov/ahps2/hydrograph.php?gage=kins1&wfo=ilm,Yes,FALSE,NA
CM_010,CM_010-2,2022-06-06,1654533720,11:42:00,Eastern Standard Time (UTC-5),6.36,0.07,77.85,1.05,25.62,0.11,-1.11,-4.16,Measured_10mL,0.999,0.998,2.82965634323e-4,120,8,0,8.77333333333333,MP-100670,33.666607,-79.8466751,33.666607,-79.8466751,10:54:00,12:15:00,164227,6.5,Carl,Trettin,USDA Forest Service,carl.c.trettin@usda.gov,N/A,Black River,Kingstree,South Carolina,USA,"Sunny, Few clouds",Perennial,Broadleaf deciduous tree,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Sand,25.3,40,Inside bend of stream,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,Sensor sitting 10 cm above bottom of stream on rock with second rock holding in place; coordinates of sensor from Google Maps,"“Black River” drains coastal plain; high DOC, sandy sediments, no coarse fragments, algae visible in sediments, no aquatic vegetation, bottomland hardwoods in floodplain",https://water.weather.gov/ahps2/hydrograph.php?gage=kins1&wfo=ilm,Yes,FALSE,NA
CM_010,CM_010-3,2022-06-06,1654533720,11:42:00,Eastern Standard Time (UTC-5),6.36,0.07,77.85,1.05,25.62,0.11,-1.53,-5.69,Measured_10mL,0.993,0.992,9.4213047883192e-4,120,7,0,8.81333333333333,MP-100670,33.666607,-79.8466751,33.666607,-79.8466751,10:54:00,12:15:00,164227,6.5,Carl,Trettin,USDA Forest Service,carl.c.trettin@usda.gov,N/A,Black River,Kingstree,South Carolina,USA,"Sunny, Few clouds",Perennial,Broadleaf deciduous tree,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Sand,25.3,40,Inside bend of stream,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,Sensor sitting 10 cm above bottom of stream on rock with second rock holding in place; coordinates of sensor from Google Maps,"“Black River” drains coastal plain; high DOC, sandy sediments, no coarse fragments, algae visible in sediments, no aquatic vegetation, bottomland hardwoods in floodplain",https://water.weather.gov/ahps2/hydrograph.php?gage=kins1&wfo=ilm,Yes,FALSE,NA
CM_011,CM_011-1,2022-08-21,1661117040,17:24:00,Eastern Daylight Time (UTC-4),8.49,0.06,102.7,0.71,24.95,0.02,-25.72,-93.9,Measured_10mL,1,-9999,-9999,5,2,0,5.23,MP-100201,42.505483,-73.506215,42.505483,-73.506215,16:45:00,17:48:00,755115,6.5,Kevin,Ryan,USGS,karyan@usgs.gov,NA,Kinderhook Creek,East Nassau,New York,USA,Partly cloudy,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Bedrock (primarily),NA,40,Shallow waters near the shore,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,NA,sampled at Kinderhook Creek Fishing Access,NA,NA,FALSE,NA
CM_011,CM_011-2,2022-08-21,1661117040,17:24:00,Eastern Daylight Time (UTC-4),8.49,0.06,102.7,0.71,24.95,0.02,-22.08,-82.29,Measured_10mL,1,-9999,-9999,5,2,0,5.15,MP-100201,42.505483,-73.506215,42.505483,-73.506215,16:45:00,17:48:00,755115,6.5,Kevin,Ryan,USGS,karyan@usgs.gov,NA,Kinderhook Creek,East Nassau,New York,USA,Partly cloudy,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Bedrock (primarily),NA,40,Shallow waters near the shore,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,NA,sampled at Kinderhook Creek Fishing Access,NA,NA,FALSE,NA
CM_011,CM_011-3,2022-08-21,1661117040,17:24:00,Eastern Daylight Time (UTC-4),8.49,0.06,102.7,0.71,24.95,0.02,-28.15,-105.08,Measured_10mL,1,-9999,-9999,4,2,0,5.48,MP-100201,42.505483,-73.506215,42.505483,-73.506215,16:45:00,17:48:00,755115,6.5,Kevin,Ryan,USGS,karyan@usgs.gov,NA,Kinderhook Creek,East Nassau,New York,USA,Partly cloudy,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Bedrock (primarily),NA,40,Shallow waters near the shore,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,NA,sampled at Kinderhook Creek Fishing Access,NA,NA,FALSE,NA
CM_012,CM_012-1,2022-08-21,1661105340,14:09:00,Eastern Daylight Time (UTC-4),10.32,0.03,119.16,0.71,22.49,0.25,-10.65,-38.69,Measured_10mL,0.977,0.966,0.0192513203010425,15,4,0,7.63333333333333,MP-100167,42.763802,-73.33724,42.763802,-73.33724,13:20:00,14:40:00,738321,6.5,Kevin,Ryan,USGS,karyan@usgs.gov,NA,Little Hoosic River,Petersburgh,New York,USA,"Sunny, Partly cloudy",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),NA,12,Shallow waters near the shore,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,NA,NA,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01333500,NA,FALSE,NA
CM_012,CM_012-2,2022-08-21,1661105340,14:09:00,Eastern Daylight Time (UTC-4),10.32,0.03,119.16,0.71,22.49,0.25,-9.33,-33.77,Measured_10mL,0.984,0.976,0.0139565194166672,16,4,1,7.7,MP-100167,42.763802,-73.33724,42.763802,-73.33724,13:20:00,14:40:00,738321,6.5,Kevin,Ryan,USGS,karyan@usgs.gov,NA,Little Hoosic River,Petersburgh,New York,USA,"Sunny, Partly cloudy",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),NA,12,Shallow waters near the shore,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,NA,NA,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01333500,NA,FALSE,NA
CM_012,CM_012-3,2022-08-21,1661105340,14:09:00,Eastern Daylight Time (UTC-4),10.32,0.03,119.16,0.71,22.49,0.25,-6.99,-28.09,Measured_10mL,0.991,0.986,0.00804515036804438,15,4,1,7.88666666666667,MP-100167,42.763802,-73.33724,42.763802,-73.33724,13:20:00,14:40:00,738321,6.5,Kevin,Ryan,USGS,karyan@usgs.gov,NA,Little Hoosic River,Petersburgh,New York,USA,"Sunny, Partly cloudy",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),NA,12,Shallow waters near the shore,Partial coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,NA,NA,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01333500,NA,FALSE,NA
CM_013,CM_013-1,2022-07-11,1657551150,10:52:30,Eastern Daylight Time (UTC-4),8.56,0.05,102.8,1.18,24.56,0.31,-10.66,-38.07,Measured_10mL,1,1,0.00101653292695769,15,4,1,7.89666666666667,MP-101556,41.309341,-83.1577589,41.309341,-83.1577589,10:06:00,11:24:00,784311,7,Laura,Johnson,Heidelberg University,ljohnson@heidelberg.edu,Tindall Bridge,Sandusky River,Ballville,Ohio,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Bedrock (primarily),24.7,21.25,Shallow waters near the shore,No coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,N/A,"Water was slightly turbid (65.3 NTU), our ProDSS measured 109.7 % sat and 9.10 mg/L DO at start of minidot deployment. Specific Conductivity was 412.2 uS/cm. The filtered water bottle had ~100mL of unfiltered water in it, we went through all the filters.  The sieving was taking too long, so we started to pick out the large bits by hand (mostly snail shells).  Not all the photos fit, here's a link for more: https://www.dropbox.com/sh/386901lt9ci5plt/AAD9jwSM-Lycc65zSz11YRLAa?dl=0. We have 47 years of data from this location- nutrients and TSS.  There's a sonde deployed as well, if you need any diel DO or other details.",https://waterdata.usgs.gov/nwis/uv?04198000,N/A,FALSE,NA
CM_013,CM_013-2,2022-07-11,1657551150,10:52:30,Eastern Daylight Time (UTC-4),8.56,0.05,102.8,1.18,24.56,0.31,-9.79,-35.25,Measured_10mL,0.965,0.948,0.0218101118890317,17,4,0,7.8,MP-101556,41.309341,-83.1577589,41.309341,-83.1577589,10:06:00,11:24:00,784311,7,Laura,Johnson,Heidelberg University,ljohnson@heidelberg.edu,Tindall Bridge,Sandusky River,Ballville,Ohio,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Bedrock (primarily),24.7,21.25,Shallow waters near the shore,No coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,N/A,"Water was slightly turbid (65.3 NTU), our ProDSS measured 109.7 % sat and 9.10 mg/L DO at start of minidot deployment. Specific Conductivity was 412.2 uS/cm. The filtered water bottle had ~100mL of unfiltered water in it, we went through all the filters.  The sieving was taking too long, so we started to pick out the large bits by hand (mostly snail shells).  Not all the photos fit, here's a link for more: https://www.dropbox.com/sh/386901lt9ci5plt/AAD9jwSM-Lycc65zSz11YRLAa?dl=0. We have 47 years of data from this location- nutrients and TSS.  There's a sonde deployed as well, if you need any diel DO or other details.",https://waterdata.usgs.gov/nwis/uv?04198000,N/A,FALSE,NA
CM_013,CM_013-3,2022-07-11,1657551150,10:52:30,Eastern Daylight Time (UTC-4),8.56,0.05,102.8,1.18,24.56,0.31,-11.12,-39.92,Measured_10mL,0.996,0.993,0.00879065160016916,15,4,0,7.59666666666667,MP-101556,41.309341,-83.1577589,41.309341,-83.1577589,10:06:00,11:24:00,784311,7,Laura,Johnson,Heidelberg University,ljohnson@heidelberg.edu,Tindall Bridge,Sandusky River,Ballville,Ohio,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Bedrock (primarily),24.7,21.25,Shallow waters near the shore,No coverage,No coverage,Partial coverage,1-3 cm as described in the protocol,N/A,"Water was slightly turbid (65.3 NTU), our ProDSS measured 109.7 % sat and 9.10 mg/L DO at start of minidot deployment. Specific Conductivity was 412.2 uS/cm. The filtered water bottle had ~100mL of unfiltered water in it, we went through all the filters.  The sieving was taking too long, so we started to pick out the large bits by hand (mostly snail shells).  Not all the photos fit, here's a link for more: https://www.dropbox.com/sh/386901lt9ci5plt/AAD9jwSM-Lycc65zSz11YRLAa?dl=0. We have 47 years of data from this location- nutrients and TSS.  There's a sonde deployed as well, if you need any diel DO or other details.",https://waterdata.usgs.gov/nwis/uv?04198000,N/A,FALSE,NA
CM_014,CM_014-1,2022-06-13,1655136030,12:00:30,Eastern Daylight Time (UTC-4),5.15,0.08,65.74,1.11,27.92,0.25,-12.8,-46.59,Measured_10mL,1,-9999,-9999,6,2,0,7.06333333333333,MP-100656,35.3667814,-77.4402867,35.3667814,-77.4402867,11:10:00,12:36:00,449867,6.5,Marcelo,Ardon,NC State University,mlardons@ncsu.edu,N/A,Contentnea Creek,Grifton,North Carolina,USA,"Sunny, 89 degrees F",Perennial,Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,28,94,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,Sensor was deployed at 50% of the water column using a PVC pipe.,N/A,https://waterdata.usgs.gov/nwis/uv?site_no=02091500,Yes,FALSE,NA
CM_014,CM_014-2,2022-06-13,1655136030,12:00:30,Eastern Daylight Time (UTC-4),5.15,0.08,65.74,1.11,27.92,0.25,-15.22,-56.28,Measured_10mL,0.982,0.964,0.0344485660616476,10,3,0,7.30666666666667,MP-100656,35.3667814,-77.4402867,35.3667814,-77.4402867,11:10:00,12:36:00,449867,6.5,Marcelo,Ardon,NC State University,mlardons@ncsu.edu,N/A,Contentnea Creek,Grifton,North Carolina,USA,"Sunny, 89 degrees F",Perennial,Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,28,94,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,Sensor was deployed at 50% of the water column using a PVC pipe.,N/A,https://waterdata.usgs.gov/nwis/uv?site_no=02091500,Yes,FALSE,NA
CM_014,CM_014-3,2022-06-13,1655136030,12:00:30,Eastern Daylight Time (UTC-4),5.15,0.08,65.74,1.11,27.92,0.25,-8.81,-32.54,Measured_10mL,0.999,0.998,0.00418737557873809,11,3,0,7.28333333333333,MP-100656,35.3667814,-77.4402867,35.3667814,-77.4402867,11:10:00,12:36:00,449867,6.5,Marcelo,Ardon,NC State University,mlardons@ncsu.edu,N/A,Contentnea Creek,Grifton,North Carolina,USA,"Sunny, 89 degrees F",Perennial,Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,28,94,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,Sensor was deployed at 50% of the water column using a PVC pipe.,N/A,https://waterdata.usgs.gov/nwis/uv?site_no=02091500,Yes,FALSE,NA
CM_015,CM_015-1,2022-06-06,1654548810,14:53:30,Mountain Daylight Time (UTC-6),7.86,0.03,71.4,0.45,11.05,0.16,-11.57,-40.73,Measured_10mL,0.991,0.981,0.0187480224775311,11,3,0,7.91666666666667,MP-103594,39.480297,-106.046835,39.480297,-106.046835,13:25:00,16:07:00,441037,6.5,Cam,Anderson,University of Massachusetts Amherst,cganderson@umass.edu,N/A,Blue River,Breckenridge,Colorado,USA,Partly cloudy,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),10,25,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,N/A,"Dominant vegetation = willow, aspen, some fir; Blue River runs through town of Breckenridge, riverbed lined with large boulders",https://waterdata.usgs.gov/monitoring-location/09046490/#parameterCode=00065&period=P7D,N/A,FALSE,NA
CM_015,CM_015-2,2022-06-06,1654548810,14:53:30,Mountain Daylight Time (UTC-6),7.86,0.03,71.4,0.45,11.05,0.16,-9.13,-33.1,Measured_10mL,1,1,0.00215713287389536,11,3,0,7.25666666666667,MP-103594,39.480297,-106.046835,39.480297,-106.046835,13:25:00,16:07:00,441037,6.5,Cam,Anderson,University of Massachusetts Amherst,cganderson@umass.edu,N/A,Blue River,Breckenridge,Colorado,USA,Partly cloudy,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),10,25,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,N/A,"Dominant vegetation = willow, aspen, some fir; Blue River runs through town of Breckenridge, riverbed lined with large boulders",https://waterdata.usgs.gov/monitoring-location/09046490/#parameterCode=00065&period=P7D,N/A,FALSE,NA
CM_015,CM_015-3,2022-06-06,1654548810,14:53:30,Mountain Daylight Time (UTC-6),7.86,0.03,71.4,0.45,11.05,0.16,-6.18,-22.8,Measured_10mL,0.997,0.996,0.00399209620782732,21,4,0,7.35666666666667,MP-103594,39.480297,-106.046835,39.480297,-106.046835,13:25:00,16:07:00,441037,6.5,Cam,Anderson,University of Massachusetts Amherst,cganderson@umass.edu,N/A,Blue River,Breckenridge,Colorado,USA,Partly cloudy,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),10,25,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,N/A,"Dominant vegetation = willow, aspen, some fir; Blue River runs through town of Breckenridge, riverbed lined with large boulders",https://waterdata.usgs.gov/monitoring-location/09046490/#parameterCode=00065&period=P7D,N/A,FALSE,NA
CM_016,CM_016-1,2022-07-18,1658161830,12:30:30,Eastern Daylight Time (UTC-4),11.35,0.31,140.2,4.81,26.1,0.42,-1017.6,-3860.77,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,0.02,MP-101527,43.409910000000004,-83.96496,43.40991,-83.96496,11:39:00,13:07:00,793747,7.2,Matt,Schrenk,Michigan State University,schrenkm@msu.edu,"Saginaw, MI",Saginaw River,Saginaw,Michigan,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),26.1,68.58,Inside bend of stream,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,"a boat passed around 12:25, may have impacted O2 level.  minor wake.","water was very murky and therefore was difficult to image directly downwards. even though depositional environment was indicated as shallow water on the metadata form, it was also on the insider bend of the river. sediment was generally very fine grained and organic rich- it was difficult, however, to push through the sieve.  therefore we collected as much fine grained muds as possible (i.e. there still may be a few larger bits in there)",NA,NA,FALSE,NA
CM_016,CM_016-2,2022-07-18,1658161830,12:30:30,Eastern Daylight Time (UTC-4),11.35,0.31,140.2,4.81,26.1,0.42,-910,-3462.55,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,0.916666666666667,MP-101527,43.409910000000004,-83.96496,43.40991,-83.96496,11:39:00,13:07:00,793747,7.2,Matt,Schrenk,Michigan State University,schrenkm@msu.edu,"Saginaw, MI",Saginaw River,Saginaw,Michigan,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),26.1,68.58,Inside bend of stream,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,"a boat passed around 12:25, may have impacted O2 level.  minor wake.","water was very murky and therefore was difficult to image directly downwards. even though depositional environment was indicated as shallow water on the metadata form, it was also on the insider bend of the river. sediment was generally very fine grained and organic rich- it was difficult, however, to push through the sieve.  therefore we collected as much fine grained muds as possible (i.e. there still may be a few larger bits in there)",NA,NA,FALSE,NA
